GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
0500000US12011,12011,"Broward County, Florida",1843152,*****,1346161,*****,496991,*****
0500000US12013,12013,"Calhoun County, Florida",14615,*****,13800,*****,815,*****
0500000US12015,12015,"Charlotte County, Florida",165783,*****,154976,*****,10807,*****
0500000US12017,12017,"Citrus County, Florida",139654,*****,132586,*****,7068,*****
0500000US12019,12019,"Clay County, Florida",197417,*****,179953,*****,17464,*****
0500000US12021,12021,"Collier County, Florida",341091,*****,250717,*****,90374,*****
0500000US12023,12023,"Columbia County, Florida",67806,*****,64157,*****,3649,*****
0500000US12027,12027,"DeSoto County, Florida",34957,*****,24285,*****,10672,*****
0500000US12029,12029,"Dixie County, Florida",16091,*****,15500,*****,591,*****
0500000US12031,12031,"Duval County, Florida",890673,*****,815898,*****,74775,*****
0500000US12033,12033,"Escambia County, Florida",306327,*****,290157,*****,16170,*****
0500000US12035,12035,"Flagler County, Florida",100783,*****,91112,*****,9671,*****
0500000US12037,12037,"Franklin County, Florida",11628,*****,11051,*****,577,*****
0500000US12039,12039,"Gadsden County, Florida",46424,*****,41761,*****,4663,*****
0500000US12041,12041,"Gilchrist County, Florida",16992,*****,16128,*****,864,*****
0500000US12043,12043,"Glades County, Florida",13272,*****,10455,*****,2817,*****
0500000US12045,12045,"Gulf County, Florida",15785,*****,15024,*****,761,*****
0500000US12047,12047,"Hamilton County, Florida",14395,*****,13073,*****,1322,*****
0500000US12049,12049,"Hardee County, Florida",27468,*****,15667,*****,11801,*****
0500000US12051,12051,"Hendry County, Florida",38363,*****,18981,*****,19382,*****
0500000US12053,12053,"Hernando County, Florida",174809,*****,154996,*****,19813,*****
0500000US12055,12055,"Highlands County, Florida",98328,*****,80365,*****,17963,*****
0500000US12057,12057,"Hillsborough County, Florida",1302884,*****,963344,*****,339540,*****
0500000US12059,12059,"Holmes County, Florida",19635,*****,19105,*****,530,*****
0500000US12061,12061,"Indian River County, Florida",142866,*****,126045,*****,16821,*****
0500000US12063,12063,"Jackson County, Florida",48900,*****,46599,*****,2301,*****
0500000US12065,12065,"Jefferson County, Florida",14198,*****,13617,*****,581,*****
0500000US12067,12067,"Lafayette County, Florida",8801,*****,7743,190,1058,190
0500000US12069,12069,"Lake County, Florida",310561,*****,268625,*****,41936,*****
0500000US12071,12071,"Lee County, Florida",663675,*****,535860,*****,127815,*****
0500000US12073,12073,"Leon County, Florida",282940,*****,265789,*****,17151,*****
0500000US12075,12075,"Levy County, Florida",39821,*****,36641,*****,3180,*****
0500000US12077,12077,"Liberty County, Florida",8295,*****,7697,190,598,190
0500000US12079,12079,"Madison County, Florida",18729,*****,17808,*****,921,*****
0500000US12081,12081,"Manatee County, Florida",343729,*****,290336,*****,53393,*****
0500000US12083,12083,"Marion County, Florida",336811,*****,297498,*****,39313,*****
0500000US12085,12085,"Martin County, Florida",151586,*****,132095,*****,19491,*****
0500000US12086,12086,"Miami-Dade County, Florida",2639042,*****,907309,*****,1731733,*****
0500000US12087,12087,"Monroe County, Florida",75901,*****,59176,*****,16725,*****
0500000US12089,12089,"Nassau County, Florida",75880,*****,73061,*****,2819,*****
0500000US12091,12091,"Okaloosa County, Florida",192237,*****,176582,*****,15655,*****
0500000US12093,12093,"Okeechobee County, Florida",39255,*****,29456,*****,9799,*****
0500000US12095,12095,"Orange County, Florida",1229039,*****,876112,*****,352927,*****
0500000US12097,12097,"Osceola County, Florida",300870,*****,153488,*****,147382,*****
0500000US12099,12099,"Palm Beach County, Florida",1378806,*****,1097934,*****,280872,*****
0500000US12101,12101,"Pasco County, Florida",479288,*****,416494,*****,62794,*****
0500000US12103,12103,"Pinellas County, Florida",931477,*****,850405,*****,81072,*****
0500000US12105,12105,"Polk County, Florida",626676,*****,506195,*****,120481,*****
0500000US12107,12107,"Putnam County, Florida",72696,*****,65835,*****,6861,*****
0500000US12109,12109,"St. Johns County, Florida",210495,*****,198060,*****,12435,*****
0500000US12111,12111,"St. Lucie County, Florida",288006,*****,238085,*****,49921,*****
0500000US12113,12113,"Santa Rosa County, Florida",161021,*****,152929,*****,8092,*****
0500000US12115,12115,"Sarasota County, Florida",392038,*****,358553,*****,33485,*****
0500000US12117,12117,"Seminole County, Florida",437346,*****,355309,*****,82037,*****
0500000US12119,12119,"Sumter County, Florida",108501,*****,102264,*****,6237,*****
0500000US12121,12121,"Suwannee County, Florida",43595,*****,39736,*****,3859,*****
0500000US12123,12123,"Taylor County, Florida",22685,*****,21840,156,845,156
0500000US12125,12125,"Union County, Florida",15191,*****,14384,*****,807,*****
0500000US12127,12127,"Volusia County, Florida",503719,*****,442962,*****,60757,*****
0500000US12129,12129,"Wakulla County, Florida",31128,*****,29982,*****,1146,*****
0500000US12131,12131,"Walton County, Florida",59487,*****,56001,*****,3486,*****
0500000US12133,12133,"Washington County, Florida",24629,*****,23786,*****,843,*****
0500000US13001,13001,"Appling County, Georgia",18417,*****,16694,*****,1723,*****
0500000US13003,13003,"Atkinson County, Georgia",8294,*****,6284,*****,2010,*****
0500000US13005,13005,"Bacon County, Georgia",11222,*****,10343,*****,879,*****
0500000US13007,13007,"Baker County, Georgia",3292,*****,3228,56,64,56
0500000US13009,13009,"Baldwin County, Georgia",45795,*****,44823,*****,972,*****
0500000US13011,13011,"Banks County, Georgia",18336,*****,17178,*****,1158,*****
0500000US13013,13013,"Barrow County, Georgia",72012,*****,65195,*****,6817,*****
0500000US13015,13015,"Bartow County, Georgia",101336,*****,93290,*****,8046,*****
0500000US13017,13017,"Ben Hill County, Georgia",17477,*****,16396,*****,1081,*****
0500000US13019,13019,"Berrien County, Georgia",19019,*****,18089,*****,930,*****
0500000US13021,13021,"Bibb County, Georgia",154816,*****,149963,*****,4853,*****
0500000US13023,13023,"Bleckley County, Georgia",12746,*****,12407,*****,339,*****
0500000US13025,13025,"Brantley County, Georgia",18452,*****,18062,*****,390,*****
0500000US13027,13027,"Brooks County, Georgia",15637,*****,14774,*****,863,*****
0500000US13029,13029,"Bryan County, Georgia",33151,*****,31113,*****,2038,*****
0500000US13031,13031,"Bulloch County, Georgia",72386,*****,69756,*****,2630,*****
0500000US13033,13033,"Burke County, Georgia",23007,*****,22327,*****,680,*****
0500000US13035,13035,"Butts County, Georgia",23445,*****,22744,*****,701,*****
0500000US13037,13037,"Calhoun County, Georgia",6489,*****,6190,*****,299,*****
0500000US13039,13039,"Camden County, Georgia",51445,*****,48427,*****,3018,*****
0500000US13043,13043,"Candler County, Georgia",11031,*****,9792,*****,1239,*****
0500000US13045,13045,"Carroll County, Georgia",112595,*****,105333,*****,7262,*****
0500000US13047,13047,"Catoosa County, Georgia",65375,*****,63603,*****,1772,*****
0500000US13049,13049,"Charlton County, Georgia",13130,*****,11641,507,1489,507
0500000US13051,13051,"Chatham County, Georgia",279290,*****,262675,*****,16615,*****
0500000US13053,13053,"Chattahoochee County, Georgia",11914,*****,10133,*****,1781,*****
0500000US13055,13055,"Chattooga County, Georgia",25241,*****,24071,*****,1170,*****
0500000US13057,13057,"Cherokee County, Georgia",225944,*****,203512,*****,22432,*****
0500000US13059,13059,"Clarke County, Georgia",120905,*****,108135,*****,12770,*****
0500000US13061,13061,"Clay County, Georgia",3104,*****,2952,202,152,202
0500000US13063,13063,"Clayton County, Georgia",267234,*****,232123,*****,35111,*****
0500000US13065,13065,"Clinch County, Georgia",6791,*****,6506,*****,285,*****
0500000US13067,13067,"Cobb County, Georgia",719133,*****,628597,*****,90536,*****
0500000US13069,13069,"Coffee County, Georgia",43003,*****,38331,*****,4672,*****
0500000US13071,13071,"Colquitt County, Georgia",46024,*****,37708,*****,8316,*****
0500000US13073,13073,"Columbia County, Georgia",136204,*****,128073,*****,8131,*****
0500000US13075,13075,"Cook County, Georgia",17033,*****,16033,*****,1000,*****
0500000US13077,13077,"Coweta County, Georgia",133416,*****,124461,*****,8955,*****
0500000US13079,13079,"Crawford County, Georgia",12539,*****,12474,65,65,65
0500000US13081,13081,"Crisp County, Georgia",23314,*****,22554,*****,760,*****
0500000US13083,13083,"Dade County, Georgia",16445,*****,16095,*****,350,*****
0500000US13085,13085,"Dawson County, Georgia",22673,*****,21782,*****,891,*****
0500000US13087,13087,"Decatur County, Georgia",27378,*****,25870,*****,1508,*****
0500000US13089,13089,"DeKalb County, Georgia",716331,*****,651363,*****,64968,*****
0500000US13091,13091,"Dodge County, Georgia",21180,*****,20435,*****,745,*****
0500000US13093,13093,"Dooly County, Georgia",14293,*****,13266,*****,1027,*****
0500000US13095,13095,"Dougherty County, Georgia",93310,*****,90936,*****,2374,*****
0500000US13097,13097,"Douglas County, Georgia",136520,*****,124503,*****,12017,*****
0500000US13099,13099,"Early County, Georgia",10579,*****,10365,*****,214,*****
0500000US13101,13101,"Echols County, Georgia",4048,*****,3012,292,1036,292
0500000US13103,13103,"Effingham County, Georgia",54630,*****,52734,*****,1896,*****
0500000US13105,13105,"Elbert County, Georgia",19537,*****,18504,*****,1033,*****
0500000US13107,13107,"Emanuel County, Georgia",22731,*****,21715,*****,1016,*****
0500000US13109,13109,"Evans County, Georgia",10814,*****,9528,*****,1286,*****
0500000US13111,13111,"Fannin County, Georgia",23742,*****,23277,*****,465,*****
0500000US13113,13113,"Fayette County, Georgia",108655,*****,101092,*****,7563,*****
0500000US13115,13115,"Floyd County, Georgia",96169,*****,86438,*****,9731,*****
0500000US13117,13117,"Forsyth County, Georgia",196236,*****,177443,*****,18793,*****
0500000US13119,13119,"Franklin County, Georgia",22110,*****,21176,*****,934,*****
0500000US13121,13121,"Fulton County, Georgia",983903,*****,908901,*****,75002,*****
0500000US13123,13123,"Gilmer County, Georgia",28673,*****,25607,*****,3066,*****
0500000US13125,13125,"Glascock County, Georgia",3087,*****,3039,*****,48,*****
0500000US13127,13127,"Glynn County, Georgia",81743,*****,76348,*****,5395,*****
0500000US13129,13129,"Gordon County, Georgia",55889,*****,47602,*****,8287,*****
0500000US13131,13131,"Grady County, Georgia",25243,*****,22589,*****,2654,*****
0500000US13133,13133,"Greene County, Georgia",16331,*****,15319,*****,1012,*****
0500000US13135,13135,"Gwinnett County, Georgia",859234,*****,684391,*****,174843,*****
0500000US13137,13137,"Habersham County, Georgia",43527,*****,37643,*****,5884,*****
0500000US13139,13139,"Hall County, Georgia",187916,*****,137003,*****,50913,*****
0500000US13141,13141,"Hancock County, Georgia",8881,*****,8708,140,173,140
0500000US13143,13143,"Haralson County, Georgia",28565,*****,28188,*****,377,*****
0500000US13145,13145,"Harris County, Georgia",32776,*****,31741,*****,1035,*****
0500000US13147,13147,"Hart County, Georgia",25498,*****,24579,*****,919,*****
0500000US13149,13149,"Heard County, Georgia",11617,*****,11346,*****,271,*****
0500000US13151,13151,"Henry County, Georgia",211512,*****,198288,*****,13224,*****
0500000US13153,13153,"Houston County, Georgia",147570,*****,138007,*****,9563,*****
0500000US13155,13155,"Irwin County, Georgia",9408,*****,9313,65,95,65
0500000US13157,13157,"Jackson County, Georgia",61420,*****,57294,*****,4126,*****
0500000US13159,13159,"Jasper County, Georgia",13593,*****,13052,*****,541,*****
0500000US13161,13161,"Jeff Davis County, Georgia",14990,*****,13333,*****,1657,*****
0500000US13163,13163,"Jefferson County, Georgia",16374,*****,15831,*****,543,*****
0500000US13165,13165,"Jenkins County, Georgia",8922,*****,8228,339,694,339
0500000US13167,13167,"Johnson County, Georgia",9794,*****,9755,33,39,33
0500000US13169,13169,"Jones County, Georgia",28738,*****,28570,85,168,85
0500000US13171,13171,"Lamar County, Georgia",18114,*****,17710,*****,404,*****
0500000US13173,13173,"Lanier County, Georgia",10403,*****,9853,*****,550,*****
0500000US13175,13175,"Laurens County, Georgia",47886,*****,46687,*****,1199,*****
0500000US13177,13177,"Lee County, Georgia",28946,*****,28238,*****,708,*****
0500000US13179,13179,"Liberty County, Georgia",64427,*****,56913,*****,7514,*****
0500000US13181,13181,"Lincoln County, Georgia",7720,*****,7665,60,55,60
0500000US13183,13183,"Long County, Georgia",16588,*****,14644,*****,1944,*****
0500000US13185,13185,"Lowndes County, Georgia",113203,*****,107142,*****,6061,*****
0500000US13187,13187,"Lumpkin County, Georgia",30921,*****,29493,*****,1428,*****
0500000US13189,13189,"McDuffie County, Georgia",21582,*****,21017,*****,565,*****
0500000US13191,13191,"McIntosh County, Georgia",14007,*****,13768,194,239,194
0500000US13193,13193,"Macon County, Georgia",14045,*****,13484,*****,561,*****
0500000US13195,13195,"Madison County, Georgia",28232,*****,26960,*****,1272,*****
0500000US13197,13197,"Marion County, Georgia",8739,*****,8106,*****,633,*****
0500000US13199,13199,"Meriwether County, Georgia",21297,*****,20865,*****,432,*****
0500000US13201,13201,"Miller County, Georgia",5936,*****,5930,11,6,11
0500000US13205,13205,"Mitchell County, Georgia",22982,*****,21981,*****,1001,*****
0500000US13207,13207,"Monroe County, Georgia",26915,*****,26310,*****,605,*****
0500000US13209,13209,"Montgomery County, Georgia",8968,*****,8430,*****,538,*****
0500000US13211,13211,"Morgan County, Georgia",17900,*****,17376,*****,524,*****
0500000US13213,13213,"Murray County, Georgia",39401,*****,33908,*****,5493,*****
0500000US13215,13215,"Muscogee County, Georgia",200285,*****,185733,*****,14552,*****
0500000US13217,13217,"Newton County, Georgia",102645,*****,97622,*****,5023,*****
0500000US13219,13219,"Oconee County, Georgia",34400,*****,32795,*****,1605,*****
0500000US13221,13221,"Oglethorpe County, Georgia",14688,*****,14110,*****,578,*****
0500000US13223,13223,"Paulding County, Georgia",147400,*****,139317,*****,8083,*****
0500000US13225,13225,"Peach County, Georgia",27086,*****,25136,*****,1950,*****
0500000US13227,13227,"Pickens County, Georgia",29740,*****,28826,*****,914,*****
0500000US13229,13229,"Pierce County, Georgia",18934,*****,17964,*****,970,*****
0500000US13231,13231,"Pike County, Georgia",17812,*****,17562,*****,250,*****
0500000US13233,13233,"Polk County, Georgia",41215,*****,35964,*****,5251,*****
0500000US13235,13235,"Pulaski County, Georgia",11590,*****,11049,296,541,296
0500000US13237,13237,"Putnam County, Georgia",21247,*****,19836,*****,1411,*****
0500000US13239,13239,"Quitman County, Georgia",2326,176,2326,176,0,13
0500000US13241,13241,"Rabun County, Georgia",16266,*****,14948,*****,1318,*****
0500000US13243,13243,"Randolph County, Georgia",7315,*****,7225,71,90,70
0500000US13245,13245,"Richmond County, Georgia",201291,*****,192144,*****,9147,*****
0500000US13247,13247,"Rockdale County, Georgia",86901,*****,78284,*****,8617,*****
0500000US13249,13249,"Schley County, Georgia",5074,*****,4848,163,226,163
0500000US13251,13251,"Screven County, Georgia",14206,*****,13975,*****,231,*****
0500000US13253,13253,"Seminole County, Georgia",8769,*****,8517,*****,252,*****
0500000US13255,13255,"Spalding County, Georgia",63873,*****,61165,*****,2708,*****
0500000US13257,13257,"Stephens County, Georgia",25620,*****,24876,*****,744,*****
0500000US13259,13259,"Stewart County, Georgia",5868,*****,4591,186,1277,186
0500000US13261,13261,"Sumter County, Georgia",31429,*****,29778,*****,1651,*****
0500000US13263,13263,"Talbot County, Georgia",6490,*****,6364,*****,126,*****
0500000US13265,13265,"Taliaferro County, Georgia",1721,176,1683,165,38,41
0500000US13267,13267,"Tattnall County, Georgia",25302,*****,22597,*****,2705,*****
0500000US13269,13269,"Taylor County, Georgia",8401,*****,8210,*****,191,*****
0500000US13271,13271,"Telfair County, Georgia",16416,*****,14145,*****,2271,*****
0500000US13273,13273,"Terrell County, Georgia",9213,*****,8991,*****,222,*****
0500000US13275,13275,"Thomas County, Georgia",44824,*****,43328,*****,1496,*****
0500000US13277,13277,"Tift County, Georgia",40787,*****,36373,*****,4414,*****
0500000US13279,13279,"Toombs County, Georgia",27210,*****,24110,*****,3100,*****
0500000US13281,13281,"Towns County, Georgia",10800,*****,10540,*****,260,*****
0500000US13283,13283,"Treutlen County, Georgia",6762,*****,6683,73,79,73
0500000US13285,13285,"Troup County, Georgia",68867,*****,66382,*****,2485,*****
0500000US13287,13287,"Turner County, Georgia",8338,*****,7982,*****,356,*****
0500000US13289,13289,"Twiggs County, Georgia",8509,*****,8504,10,5,10
0500000US13291,13291,"Union County, Georgia",21725,*****,21104,*****,621,*****
0500000US13293,13293,"Upson County, Georgia",26528,*****,25897,*****,631,*****
0500000US13295,13295,"Walker County, Georgia",68285,*****,67035,*****,1250,*****
0500000US13297,13297,"Walton County, Georgia",86201,*****,82932,*****,3269,*****
0500000US13299,13299,"Ware County, Georgia",35723,*****,34423,*****,1300,*****
0500000US13301,13301,"Warren County, Georgia",5561,*****,5518,47,43,47
0500000US13303,13303,"Washington County, Georgia",20785,*****,20335,*****,450,*****
